"","X","Subclass","Superorder","Order","Family","Genus","EDGE_Scientific_name","IUCN_Scientific_name","Red.List.status","status.color","mean","median","five.percent","ninety.five.percent","min","max","EDGEScientificName","IUCNScientificName","habitat2","TLmax_cm","mindepth_m","maxdepth_m","mediandepth_m","depthrange_m","l10TLmax_cm","l10mindepth_m","l10maxdepth_m","l10depthrange_m","rlbincat3","predict","predictTLMin","thr_tl","thr_tlmindep","thr_tlcol","thr_tlmindepcol","Red.List.status.new","Red.List.status.new.color","Data.type","area.x","Shape_Leng","Shape_Area","area.y","mi.lat","max.lat","lat.range","G.species"
"52",247,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Iago","Iago_omanensis","Iago omanensis","LC","#60C659",65.12081377,67.36555944,39.85424663,83.67066935,33.19227905,107.1882739,"Iago omanensis","Iago omanensis","Deepwater",58,110,2195,1152.5,2085,1.763427994,2.041392685,3.341434525,"3.319106059",0,0.27072919,0.170562574,"notTHR","notTHR","green","green","LC","#60C659","molecular",2013750,478.3487865,172.4757151,2013750,6.87997508,30.00152779,23.12155271,"Iago_omanensis"
"53",925,"Elasmobranchii","Batoidea","Rhinopristiformes","Rhinobatidae","Aptychotrema","Aptychotrema_vincentiana","Aptychotrema vincentiana","LC","#60C659",64.0349805,67.06865145,40.23542207,83.27193854,34.52598957,104.8839849,"Aptychotrema vincentiana","Aptychotrema vincentiana","Coastal and Continental",79,1,32,16.5,31,1.897627091,0,1.505149978,"1.491361694",0,0.321526481,0.534973323,"notTHR","THR","green","red","LC","#60C659","molecular",751320,199.8781429,71.83092125,751320,-39.67249199,-18.73711977,20.93537222,"Aptychotrema_vincentiana"
"54",923,"Elasmobranchii","Batoidea","Rhinopristiformes","Rhinobatidae","Aptychotrema","Aptychotrema_rostrata","Aptychotrema rostrata","LC","#60C659",63.98934919,66.84932889,40.0614473,83.55710119,34.17660199,104.8839849,"Aptychotrema rostrata","Aptychotrema rostrata","Coastal and Continental",120,1,220,110.5,219,2.079181246,0,2.342422681,"2.340444115",0,0.397367116,0.588052152,"notTHR","THR","green","red","LC","#60C659","molecular",329018,121.4590076,29.69561368,329018,-37.04389447,-18.58521408,18.4586804,"Aptychotrema_rostrata"
"55",237,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus_galeus","Galeorhinus galeus","VU","#F9E814",62.63529812,66.6378463,35.4219045,87.55534358,19.52759441,116.5531041,"Galeorhinus galeus","Galeorhinus galeus","Coastal and Continental",195,2,800,401,798,2.290034611,0.301029996,2.903089987,"2.902002891",1,0.491794991,0.592947982,"notTHR","THR","green","red","VU","#F9E814","molecular",11358300,3628.123422,1231.134232,11358300,-56.12115206,73.54894794,129.6701,"Galeorhinus_galeus"
"56",245,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Hypogaleus","Hypogaleus_hyugaensis","Hypogaleus hyugaensis","NT","#CCE226",62.61962272,66.60559691,35.63951833,87.70587025,20.47740029,116.5531041,"Hypogaleus hyugaensis","Hypogaleus hyugaensis","Deepwater",130,40,230,135,190,2.113943352,1.602059991,2.361727836,"2.278753601",NA,0.412606217,0.303898213,"notTHR","notTHR","green","green","NT","#CCE226","molecular",2241510,557.1586985,208.3831757,2241510,-39.78186861,34.79100037,74.57286898,"Hypogaleus_hyugaensis"
"57",334,"Elasmobranchii","Galeomorphs","Heterodontiformes","Heterodontidae","Heterodontus","Heterodontus_mexicanus","Heterodontus mexicanus","DD","#D1D1C6",69.80063146,66.52356055,33.9759411,112.9484602,24.94967711,154.2245451,"Heterodontus mexicanus","Heterodontus mexicanus","Coastal and Continental",70,1,50,25.5,49,1.84509804,0,1.698970004,"1.69019608",NA,0.301042938,0.51941165,"notTHR","THR","green","red","THR","#648FF4","molecular",963597,245.8296785,81.84419644,963597,-22.98399935,31.91462326,54.89862261,"Heterodontus_mexicanus"
"58",354,"Elasmobranchii","Galeomorphs","Lamniformes","Lamnidae","Lamna","Lamna_ditropis","Lamna ditropis","LC","#60C659",63.57326723,65.21633001,48.71334485,75.70929751,47.1957145,90.26493453,"Lamna ditropis","Lamna ditropis","Pelagic",300,1,650,325.5,649,2.477121255,0,2.812913357,"2.812244697",0,0.576289745,0.696125181,"THR","THR","red","red","LC","#60C659","molecular",23977600,1731.718751,2794.088951,23977600,29.01809169,66.3916626,37.37357091,"Lamna_ditropis"
"59",355,"Elasmobranchii","Galeomorphs","Lamniformes","Lamnidae","Lamna","Lamna_nasus","Lamna nasus","VU","#F9E814",63.57326723,65.21633001,48.71334485,75.70929751,47.1957145,90.26493453,"Lamna nasus","Lamna nasus","Pelagic",355,1,370,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"VU","#F9E814","molecular",101209000,4914.257277,12455.12859,101209000,-66.79981429,76.85404885,143.6538631,"Lamna_nasus"
"60",531,"Elasmobranchii","Batoidea","Myliobatiformes","Urolophidae","Trygonoptera","Trygonoptera_ovalis","Trygonoptera ovalis","LC","#60C659",61.40326488,64.40885029,38.97883681,77.49046098,24.07098879,91.26287838,"Trygonoptera ovalis","Trygonoptera ovalis","Coastal and Continental",61,1,43,22,42,1.785329835,0,1.633468456,"1.62324929",0,0.278668055,0.501661159,"notTHR","THR","green","red","LC","#60C659","molecular",76506.7031,53.53073611,7.38768533,76506.70313,-35.40255582,-27.91867791,7.483877908,"Trygonoptera_ovalis"
"61",352,"Elasmobranchii","Galeomorphs","Lamniformes","Lamnidae","Isurus","Isurus_oxyrinchus","Isurus oxyrinchus","VU","#F9E814",62.47021257,63.912425,48.57197268,73.6893353,47.02995225,87.82086339,"Isurus oxyrinchus","Isurus oxyrinchus","Pelagic",400,1,500,250.5,499,2.602059991,0,2.698970004,"2.698100546",1,0.630618959,0.726595368,"THR","THR","red","red","VU","#F9E814","molecular",222564992,6617.412786,19546.00514,222564992,-49.4644375,60.27072933,109.7351668,"Isurus_oxyrinchus"
"62",353,"Elasmobranchii","Galeomorphs","Lamniformes","Lamnidae","Isurus","Isurus_paucus","Isurus paucus","VU","#F9E814",62.47021257,63.912425,48.57197268,73.6893353,47.02995225,87.82086339,"Isurus paucus","Isurus paucus","Pelagic",417,1,200,100.5,199,2.620136055,0,2.301029996,"2.298853076",1,0.638246259,0.73084269,"THR","THR","red","red","VU","#F9E814","molecular",185180992,5489.003663,15905.85746,185180992,-38.47638165,46.72880915,85.20519079,"Isurus_paucus"
"63",852,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Okamejei","Okamejei_jensenae","","NE","#FFFFFF",61.63624862,62.89836999,41.02935382,81.65681593,35.95499902,111.8568467,"Okamejei jensenae","","Coastal and Continental",90,110,118,114,8,1.954242509,2.041392685,2.071882007,"0.903089987",NA,0.344397085,0.205079935,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",NA,NA,NA,NA,NA,NA,NA,"Okamejei_jensenae"
"64",1152,"Elasmobranchii","Batoidea","Torpediniformes","Narcinidae","Narcine","Narcine_westraliensis","Narcine westraliensis","LC","#60C659",63.06485382,62.64425376,53.6987986,73.95585601,43.29543654,88.95242034,"Narcine westraliensis","Narcine westraliensis","Coastal and Continental",29,10,70,40,60,1.462397998,1,1.84509804,"1.77815125",0,0.176736372,0.241864444,"notTHR","notTHR","green","green","LC","#60C659","molecular",147974,40.87022111,12.91703581,147974,-26.06149543,-18.9011765,7.160318931,"Narcine_westraliensis"
"65",924,"Elasmobranchii","Batoidea","Rhinopristiformes","Rhinobatidae","Aptychotrema","Aptychotrema_timorensis","Aptychotrema timorensis","VU","#F9E814",63.51982723,62.09059675,38.34415667,96.94066476,34.17660199,156.0749154,"Aptychotrema timorensis","Aptychotrema timorensis","Coastal and Continental",58,124,124,124,0,1.763427994,2.093421685,2.093421685,"#NAME?",1,0.27072919,0.165003243,"notTHR","notTHR","green","green","VU","#F9E814","taxonomic",3306.46,1.916497742,0.27349506,3306.459961,-11.27361032,-10.68334434,0.590265981,"Aptychotrema_timorensis"
"66",326,"Holocephali","Holocephali","Chimaeriformes","Rhinochimaeridae","Neoharriotta","Neoharriotta_pinnata","Neoharriotta pinnata","DD","#D1D1C6",66.41935311,61.77835449,50.36845996,100.8049225,47.01849073,130.2504259,"Neoharriotta pinnata","Neoharriotta pinnata","Deepwater",127,200,470,335,270,2.103803721,2.301029996,2.672097858,"2.431363764",NA,0.408142452,0.201689236,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",1413140,349.0667712,118.8300879,1413140,-23.00508461,26.1852841,49.19036871,"Neoharriotta_pinnata"
"67",327,"Holocephali","Holocephali","Chimaeriformes","Rhinochimaeridae","Neoharriotta","Neoharriotta_pumila","Neoharriotta pumila","DD","#D1D1C6",66.2086893,61.74949431,50.3118289,99.51826548,47.01849073,132.6294951,"Neoharriotta pumila","Neoharriotta pumila","Deepwater",65,100,1120,610,1020,1.812913357,2,3.049218023,"3.008600172",NA,0.288867037,0.183749283,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",373851,71.22183001,30.78171998,373851,-1.585509423,13.6426664,15.22817582,"Neoharriotta_pumila"
"68",325,"Holocephali","Holocephali","Chimaeriformes","Rhinochimaeridae","Neoharriotta","Neoharriotta_carri","Neoharriotta carri","DD","#D1D1C6",66.31763186,61.69212741,50.40005916,100.3510207,47.03615226,130.6831616,"Neoharriotta carri","Neoharriotta carri","Deepwater",95,240,600,420,360,1.977723605,2.380211242,2.77815125,"2.556302501",NA,0.354106092,0.169915485,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",407483,103.9268211,33.74756492,407483,7.898654938,13.52994012,5.63128518,"Neoharriotta_carri"
"69",1056,"Elasmobranchii","Squalimorphs","Squaliformes","Somniosidae","Centroselachus","Centroselachus_crepidater","Centroselachus crepidater","LC","#60C659",56.42423962,61.48110833,33.62407188,75.18794291,13.43096269,91.46474897,"Centroselachus crepidater","Centroselachus crepidater","Deepwater",105,270,1300,785,1030,2.021189299,2.431363764,3.113943352,"3.012837225",0,0.37239459,0.171688261,"notTHR","notTHR","green","green","LC","#60C659","molecular",3891690,1011.813947,408.500625,3891690,-48.30152273,64.79644012,113.0979629,"Centroselachus_crepidater"
"70",347,"Elasmobranchii","Galeomorphs","Lamniformes","Alopiidae","Alopias","Alopias_pelagicus","Alopias pelagicus","VU","#F9E814",65.09532346,61.29356156,33.09747846,95.09940029,20.52667496,123.6023111,"Alopias pelagicus","Alopias pelagicus","Pelagic",365,1,152,76.5,151,2.562292864,0,2.181843588,"2.178976947",1,0.613612088,0.717105583,"THR","THR","red","red","VU","#F9E814","molecular",121058000,3709.989649,10159.4339,121058000,-33.28018016,37.20434841,70.48452857,"Alopias_pelagicus"
"71",1000,"Elasmobranchii","Squalimorphs","Squaliformes","Dalatiidae","Squaliolus","Squaliolus_laticaudus","Squaliolus laticaudus","LC","#60C659",62.5918831,61.20839521,30.1203222,89.37989584,17.31074754,111.5906587,"Squaliolus laticaudus","Squaliolus laticaudus","Deep pelagic",39,10,1800,905,1790,1.591064607,1,3.255272505,"3.252853031",0,0.21340488,0.271000854,"notTHR","notTHR","green","green","LC","#60C659","molecular",1046140,248.1291605,97.83242243,1046140,-39.67787579,48.54718442,88.2250602,"Squaliolus_laticaudus"
"72",349,"Elasmobranchii","Galeomorphs","Lamniformes","Alopiidae","Alopias","Alopias_vulpinus","Alopias vulpinus","VU","#F9E814",64.78996843,60.60340015,33.52805086,95.55756371,20.63386204,123.6023111,"Alopias vulpinus","Alopias vulpinus","Pelagic",610,1,366,183.5,365,2.785329835,0,2.563481085,"2.562292864",1,0.704394444,0.76767923,"THR","THR","red","red","VU","#F9E814","molecular",264335008,7949.336289,24007.83198,264335008,-57.95270771,66.44777127,124.400479,"Alopias_vulpinus"
"73",425,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Makararaja","Makararaja_chindwinensis","Makararaja chindwinensis","DD","#D1D1C6",63.77182171,60.38988404,42.65050105,95.1925284,29.89604781,142.4543856,"Makararaja chindwinensis","Makararaja chindwinensis","Freshwater",84,1,50,25.5,49,1.924279286,0,1.698970004,"1.69019608",NA,0.33219484,0.542844951,"notTHR","THR","green","red","THR","#648FF4","taxonomic",64678.1992,29.00053854,5.773716377,64678.19922,21.4548428,26.89455143,5.43970863,"Makararaja_chindwinensis"
"74",1054,"Elasmobranchii","Squalimorphs","Squaliformes","Somniosidae","Centroscymnus","Centroscymnus_coelolepis","Centroscymnus coelolepis","NT","#CCE226",54.77540762,60.21410466,32.43449705,71.58787807,12.76802722,85.60343256,"Centroscymnus coelolepis","Centroscymnus coelolepis","Deepwater",120,270,3700,1985,3430,2.079181246,2.431363764,3.568201724,"3.53529412",NA,0.397367116,0.181713763,"notTHR","notTHR","green","green","NT","#CCE226","molecular",5765090,1561.331151,614.7420705,5765090,-45.65780497,68.61875153,114.2765565,"Centroscymnus_coelolepis"
"75",945,"Elasmobranchii","Batoidea","Rhinopristiformes","Rhinobatidae","Rhinobatos","Rhinobatos_lentiginosus","Rhinobatos lentiginosus","NT","#CCE226",65.61779461,58.7156357,26.63900752,111.6416032,13.4358533,139.6832411,"Rhinobatos lentiginosus","Rhinobatos lentiginosus","Coastal and Continental",76,1,30,15.5,29,1.880813592,0,1.477121255,"1.462397998",NA,0.314890037,0.52999829,"notTHR","THR","green","red","NT","#CCE226","molecular",258359,302.1253182,23.01749715,258359,-7.974942852,34.73251343,42.70745628,"Rhinobatos_lentiginosus"
"76",236,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Furgaleus","Furgaleus_macki","Furgaleus macki","LC","#60C659",52.66066055,58.26692715,33.20315293,69.47327985,18.5380406,83.86442055,"Furgaleus macki","Furgaleus macki","Coastal and Continental",150,1,220,110.5,219,2.176091259,0,2.342422681,"2.340444115",0,0.440254204,0.615645716,"notTHR","THR","green","red","LC","#60C659","molecular",1235150,354.3171288,117.0409752,1235150,-44.54329251,-10.98041965,33.56287286,"Furgaleus_macki"
"77",471,"Elasmobranchii","Batoidea","Myliobatiformes","Myliobatidae","Aetomylaeus","Aetomylaeus_maculatus","Aetomylaeus maculatus","EN","#FC7F3F",55.18598195,58.24216846,35.67953212,69.96010772,24.99343044,86.49009003,"Aetomylaeus maculatus","Aetomylaeus maculatus","Coastal and Continental",NA,1,60,30.5,59,NA,0,1.77815125,"1.770852012",1,NA,NA,NA,NA,NA,NA,"EN","#FC7F3F","molecular",1193160,855.1561866,99.89568231,1193160,-23.36682118,27.17322159,50.54004276,"Aetomylaeus_maculatus"
"78",356,"Elasmobranchii","Galeomorphs","Lamniformes","Megachasmidae","Megachasma","Megachasma_pelagios","Megachasma pelagios","LC","#60C659",61.99609132,57.85147346,32.12203499,102.8481406,21.21509483,131.7917005,"Megachasma pelagios","Megachasma pelagios","Pelagic",550,5,166,85.5,161,2.740362689,0.698970004,2.220108088,"2.206825876",0,0.687079254,0.647231011,"THR","THR","red","red","LC","#60C659","molecular",201282000,4824.818391,17305.32947,201282000,-45.07779339,42.1948136,87.27260699,"Megachasma_pelagios"
"79",344,"Elasmobranchii","Squalimorphs","Hexanchiformes","Hexanchidae","Hexanchus","Hexanchus_nakamurai","Hexanchus nakamurai","DD","#D1D1C6",58.563758,57.75361117,42.84344509,76.44841503,39.8695845,104.1781586,"Hexanchus nakamurai","Hexanchus nakamurai","Deepwater",180,90,621,355.5,531,2.255272505,1.954242509,2.7930916,"2.725094521",NA,0.476001247,0.282855775,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",5689540,1142.86166,510.1432978,5689540,-31.66231543,48.17262592,79.83494135,"Hexanchus_nakamurai"
"80",343,"Elasmobranchii","Squalimorphs","Hexanchiformes","Hexanchidae","Hexanchus","Hexanchus_griseus","Hexanchus griseus","NT","#CCE226",58.58027763,57.7461178,42.82307437,76.36828791,39.77136485,101.1938572,"Hexanchus griseus","Hexanchus griseus","Deepwater",550,500,1875,1187.5,1375,2.740362689,2.698970004,3.273001272,"3.138302698",NA,0.687079254,0.284206603,"THR","notTHR","red","green","NT","#CCE226","molecular",12420900,4131.635728,1249.648897,12420900,-53.66155624,68.55149841,122.2130547,"Hexanchus_griseus"
"81",345,"Elasmobranchii","Squalimorphs","Hexanchiformes","Hexanchidae","Hexanchus","Hexanchus_vitulus","","NE","#FFFFFF",58.54339422,57.66566788,42.84024151,76.36542153,39.77136485,100.8021428,"Hexanchus vitulus","","Deepwater",27,1,702,351.5,701,1.431363764,0,2.846337112,"2.845718018",NA,0.168670283,0.397933659,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Hexanchus_vitulus"
"82",79,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Pseudotriakidae","Pseudotriakis","Pseudotriakis_microdon","Pseudotriakis microdon","LC","#60C659",58.66677148,57.28698301,30.38175408,85.55639782,25.42921685,111.3599377,"Pseudotriakis microdon","Pseudotriakis microdon","Deepwater",295,200,1890,1045,1690,2.469822016,2.301029996,3.276461804,"3.227886705",0,0.573043754,0.280755433,"THR","notTHR","red","green","LC","#60C659","molecular",4890080,1306.117536,510.9648066,4890080,-48.48171585,64.42841339,112.9101292,"Pseudotriakis_microdon"
"83",361,"Elasmobranchii","Galeomorphs","Lamniformes","Pseudocarchariidae","Pseudocarcharias","Pseudocarcharias_kamoharai","Pseudocarcharias kamoharai","NT","#CCE226",60.91861639,57.15596908,31.75534756,102.1390747,20.52667496,135.240299,"Pseudocarcharias kamoharai","Pseudocarcharias kamoharai","Pelagic",110,1,590,295.5,589,2.041392685,0,2.770852012,"2.770115295",NA,0.381025029,0.577130083,"notTHR","THR","green","red","NT","#CCE226","molecular",153980000,4083.745109,12982.65379,153980000,-35.37956441,40.95293559,76.3325,"Pseudocarcharias_kamoharai"
"84",558,"Elasmobranchii","Batoidea","Myliobatiformes","Urotrygonidae","Urobatis","Urobatis_jamaicensis","Urobatis jamaicensis","LC","#60C659",52.4961758,56.87805601,30.21083493,72.91932082,20.79227634,89.78244408,"Urobatis jamaicensis","Urobatis jamaicensis","Coastal and Continental",70,1,25,13,24,1.84509804,0,1.397940009,"1.380211242",0,0.301042938,0.51941165,"notTHR","THR","green","red","LC","#60C659","molecular",2941010,679.1566294,255.2241632,2941010,7.898654938,34.73462296,26.83596802,"Urobatis_jamaicensis"
"85",228,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Sphyrnidae","Eusphyra","Eusphyra_blochii","Eusphyra blochii","NT","#CCE226",55.76193592,56.6703854,41.71325833,69.67152433,39.3796597,86.07633689,"Eusphyra blochii","Eusphyra blochii","Coastal and Continental",186,1,200,100.5,199,2.269512944,0,2.301029996,"2.298853076",NA,0.482467214,0.641561674,"notTHR","THR","green","red","NT","#CCE226","molecular",9196430,2119.821226,766.1334686,9196430,-26.06653606,30.51833343,56.58486949,"Eusphyra_blochii"
"86",977,"Elasmobranchii","Squalimorphs","Squaliformes","Centrophoridae","Centrophorus","Centrophorus_granulosus","","NE","#FFFFFF",51.21095166,56.1813479,17.32305773,79.34663041,11.64195962,113.7439026,"Centrophorus granulosus","","Deepwater",150,100,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"molecular",NA,NA,NA,NA,NA,NA,NA,"Centrophorus_granulosus"
"87",532,"Elasmobranchii","Batoidea","Myliobatiformes","Urolophidae","Trygonoptera","Trygonoptera_personata","Trygonoptera personata","LC","#60C659",54.0045455,56.16719578,35.93348796,67.77592354,23.77249712,79.32740162,"Trygonoptera personata","Trygonoptera personata","Coastal and Continental",NA,1,70,35.5,69,NA,0,1.84509804,"1.838849091",0,NA,NA,NA,NA,NA,NA,"LC","#60C659","molecular",43977,33.53944631,4.045845884,43977,-33.32495033,-24.85649186,8.468458477,"Trygonoptera_personata"
"88",166,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Galeus","Galeus_eastmani","Galeus eastmani","LC","#60C659",53.33147852,56.10681202,35.38279085,67.52726898,34.73782704,82.13124422,"Galeus eastmani","Galeus eastmani","Deepwater",50,100,900,500,800,1.698970004,2,2.954242509,"2.903089987",0,0.248206545,0.164298948,"notTHR","notTHR","green","green","LC","#60C659","molecular",743663,156.7600014,66.77875929,743663,13.86235604,34.27280087,20.41044483,"Galeus_eastmani"
