deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,frequencies_monitored,receiver_coding_scheme,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id,bottom_depth,depth,deployment_comments,deployed_by,expected_receiver_life
,,,,,,,,,degrees_north,degrees_east,UTC,UTC,,,,m,m,,,
ASF,OTN-Global,ASF-BARTIBOG UPSTREAM 1-VR2-2267-2008,OTN-GlobalASFASF-BARTIBOG UPSTREAM 1-VR2-2267-2008,VEMCO,VR2,,,2267,47.07797,-65.36612,2008-05-01T00:00:00Z,2008-10-08T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-BARTIBOG UPSTREAM 1,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-Below Falls Winter-VR2-5025-2010,OTN-GlobalASFASF-Below Falls Winter-VR2-5025-2010,VEMCO,VR2,,,5025,50.53678,-64.10458,2010-08-13T11:58:00Z,2011-08-15T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Below Falls Winter,3.0,3.0,,,NaN
ASF,OTN-Global,ASF-Bridge-VR2-5035-2011,OTN-GlobalASFASF-Bridge-VR2-5035-2011,VEMCO,VR2,,,5035,50.3,-64.31317,2011-06-11T14:35:00Z,2011-07-01T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Bridge,1.8,0.9,,,NaN
ASF,OTN-Global,ASF-Cascapedia 1-VR2-3343-2008,OTN-GlobalASFASF-Cascapedia 1-VR2-3343-2008,VEMCO,VR2,,,3343,48.20847,-65.90415,2008-05-30T17:26:00Z,2008-06-17T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cascapedia 1,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-Cascapedia 1-VR2W-113162-2011,OTN-GlobalASFASF-Cascapedia 1-VR2W-113162-2011,VEMCO,VR2W,,,113162,48.20847,-65.90415,2011-05-10T00:00:00Z,2011-06-23T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cascapedia 1,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-Cascapedia 2-VR2-3346-2008,OTN-GlobalASFASF-Cascapedia 2-VR2-3346-2008,VEMCO,VR2,,,3346,48.18993,-65.90375,2008-05-30T17:17:00Z,2008-06-17T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cascapedia 2,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-Cascapedia 2-VR2W-113163-2011,OTN-GlobalASFASF-Cascapedia 2-VR2W-113163-2011,VEMCO,VR2W,,,113163,48.18993,-65.90375,2011-05-10T00:00:00Z,2011-06-23T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cascapedia 2,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-Cass 1-VR2-1139-2008,OTN-GlobalASFASF-Cass 1-VR2-1139-2008,VEMCO,VR2,,,1139,46.93703,-65.77995,2008-04-30T00:00:00Z,2008-10-07T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cass 1,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-Cassilis 2-VR2W-109398-2011,OTN-GlobalASFASF-Cassilis 2-VR2W-109398-2011,VEMCO,VR2W,,,109398,46.93493,-65.78328,2011-05-03T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cassilis 2,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB10-VR2W-109395-2011,OTN-GlobalASFASF-CB10-VR2W-109395-2011,VEMCO,VR2W,,,109395,47.86542,-65.25482,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB10,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB11-VR2W-109397-2011,OTN-GlobalASFASF-CB11-VR2W-109397-2011,VEMCO,VR2W,,,109397,47.8727,-65.26175,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB11,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB12-VR2W-104326-2011,OTN-GlobalASFASF-CB12-VR2W-104326-2011,VEMCO,VR2W,,,104326,47.87942,-65.26697,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB12,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB13-VR2W-105853-2011,OTN-GlobalASFASF-CB13-VR2W-105853-2011,VEMCO,VR2W,,,105853,47.88623,-65.2737,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB13,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB15-VR2W-109403-2011,OTN-GlobalASFASF-CB15-VR2W-109403-2011,VEMCO,VR2W,,,109403,47.90032,-65.28652,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB15,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB16-VR2W-103123-2011,OTN-GlobalASFASF-CB16-VR2W-103123-2011,VEMCO,VR2W,,,103123,47.9075,-65.29292,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB16,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB18-VR2-1228-2011,OTN-GlobalASFASF-CB18-VR2-1228-2011,VEMCO,VR2,,,1228,47.92367,-65.3091,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB18,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB19-VR2-2599-2011,OTN-GlobalASFASF-CB19-VR2-2599-2011,VEMCO,VR2,,,2599,47.9302,-65.31177,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB19,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB1-VR2W-109519-2011,OTN-GlobalASFASF-CB1-VR2W-109519-2011,VEMCO,VR2W,,,109519,47.81503,-65.20863,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB1,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB21-VR2W-103136-2011,OTN-GlobalASFASF-CB21-VR2W-103136-2011,VEMCO,VR2W,,,103136,47.94205,-65.32418,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB21,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB22-VR2W-109526-2011,OTN-GlobalASFASF-CB22-VR2W-109526-2011,VEMCO,VR2W,,,109526,47.9486,-65.33085,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB22,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB23-VR2W-103140-2011,OTN-GlobalASFASF-CB23-VR2W-103140-2011,VEMCO,VR2W,,,103140,47.95458,-65.33663,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB23,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB24-VR2W-105401-2011,OTN-GlobalASFASF-CB24-VR2W-105401-2011,VEMCO,VR2W,,,105401,47.96243,-65.34307,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB24,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB25-VR2W-109524-2011,OTN-GlobalASFASF-CB25-VR2W-109524-2011,VEMCO,VR2W,,,109524,47.96918,-65.34932,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB25,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB20-VR2-2585-2011,OTN-GlobalASFASF-CB20-VR2-2585-2011,VEMCO,VR2,,,2585,47.93477,-65.31815,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB20,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB26-VR2W-113153-2011,OTN-GlobalASFASF-CB26-VR2W-113153-2011,VEMCO,VR2W,,,113153,47.97632,-65.35645,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB26,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB28-VR2-1075-2011,OTN-GlobalASFASF-CB28-VR2-1075-2011,VEMCO,VR2,,,1075,47.99062,-65.36922,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB28,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB2-VR2W-109396-2011,OTN-GlobalASFASF-CB2-VR2W-109396-2011,VEMCO,VR2W,,,109396,47.82103,-65.214,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB2,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB3-VR2W-109400-2011,OTN-GlobalASFASF-CB3-VR2W-109400-2011,VEMCO,VR2W,,,109400,47.82633,-65.21888,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB3,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB4-VR2W-106195-2011,OTN-GlobalASFASF-CB4-VR2W-106195-2011,VEMCO,VR2W,,,106195,47.83153,-65.22368,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB4,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB5-VR2W-109525-2011,OTN-GlobalASFASF-CB5-VR2W-109525-2011,VEMCO,VR2W,,,109525,47.83702,-65.22885,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB5,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB7-VR2-3331-2011,OTN-GlobalASFASF-CB7-VR2-3331-2011,VEMCO,VR2,,,3331,47.84785,-65.23913,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB7,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB8-VR2-2584-2011,OTN-GlobalASFASF-CB8-VR2-2584-2011,VEMCO,VR2,,,2584,47.85323,-65.24378,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB8,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CB9-VR2-2603-2011,OTN-GlobalASFASF-CB9-VR2-2603-2011,VEMCO,VR2,,,2603,47.85897,-65.24855,2011-05-18T00:00:00Z,2011-07-16T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB9,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CHB 9-VR2-4300-2008,OTN-GlobalASFASF-CHB 9-VR2-4300-2008,VEMCO,VR2,,,4300,47.85922,-65.24818,2008-05-31T12:35:00Z,2008-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CHB 9,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-Chatam-VR2-5018-2011,OTN-GlobalASFASF-Chatam-VR2-5018-2011,VEMCO,VR2,,,5018,47.02102,-65.49572,2011-06-21T00:00:00Z,2011-08-27T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-Chatam,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CHB 10-VR2-4301-2008,OTN-GlobalASFASF-CHB 10-VR2-4301-2008,VEMCO,VR2,,,4301,47.86545,-65.25502,2008-05-31T12:42:00Z,2008-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CHB 10,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CHB 11-VR2-4303-2008,OTN-GlobalASFASF-CHB 11-VR2-4303-2008,VEMCO,VR2,,,4303,47.87248,-65.26142,2008-05-31T12:49:00Z,2008-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CHB 11,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CHB 12-VR2-4304-2008,OTN-GlobalASFASF-CHB 12-VR2-4304-2008,VEMCO,VR2,,,4304,47.87955,-65.26603,2008-05-31T13:07:00Z,2008-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CHB 12,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CHB 13-VR2W-103119-2008,OTN-GlobalASFASF-CHB 13-VR2W-103119-2008,VEMCO,VR2W,,,103119,47.88623,-65.2743,2008-05-31T13:19:00Z,2008-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CHB 13,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CHB 14-VR2W-103120-2008,OTN-GlobalASFASF-CHB 14-VR2W-103120-2008,VEMCO,VR2W,,,103120,47.89308,-65.28075,2008-05-31T13:25:00Z,2008-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CHB 14,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CHB 15-VR2W-103121-2008,OTN-GlobalASFASF-CHB 15-VR2W-103121-2008,VEMCO,VR2W,,,103121,47.90057,-65.28682,2008-05-31T13:31:00Z,2008-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CHB 15,NaN,NaN,,,NaN
ASF,OTN-Global,ASF-CHB 16-VR2W-103122-2008,OTN-GlobalASFASF-CHB 16-VR2W-103122-2008,VEMCO,VR2W,,,103122,47.90772,-65.29297,2008-05-31T13:37:00Z,2008-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CHB 16,NaN,NaN,,,NaN
