"","G.species","Length_cm","body.mass.kg","sex","tag_id","tag_project_name","tag.type","num_det","days_det","num_stations","DI","ReleaseDate","release_latitude","release_longitude","days.at.liberty","dis_min","dis_25","dis_50","dis_75","dis_max","dis_mean","dis_sd","Habitat","Trophic.group","Common.Name","vel_min","vel_25","vel_50","vel_75","vel_max","vel_mean","vel_sd","subclass","superorder","order","family","Genus","species","IUCN_Scientific_name","size.at.mat","max.size","pup.size","length.weight.a","length.weight.b","habitat","habitat2","min.depth","max.depth","median.depth","range.depth","min.lat","max.lat","range.lat","area","age.mat","max.age","k","bearing.mode","trophic.mode","repro.coarse","mode","breeding.interval","development","litter.size","median.ED","Red.List.status.new"
"278","Carcharhinus_plumbeus",137,29.7332186,"F","129583853","FRDC WA commercial sharks","PassAcoustic",3,1,1,0.006493506,2008-09-11,-19.7864,117.7707,154,0,0,0,232.4096866,464.8193732,154.9397911,268.3635903,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_plumbeus","Carcharhinus plumbeus",176,226.5,52.5,0.0014,3.34,"Shelf","Pelagic",1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,12,7.9,18.47931729,"VU"
"279","Galeorhinus_galeus",45.5,0.4046480855,"F","110520921","Chondrichthyan monitoring of south-east Australia","PassAcoustic",4,1,3,0.006493506,NA,-42.7987,147.5044,154,0,1.623153492,3.314599937,452.4277774,1796.316124,450.7363309,897.0550479,"B","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus_galeus","Galeorhinus galeus",131.1,164.5,30.75,8e-04,3.35,"Shelf","Coastal and Continental",2,800,401,798,-56.12115206,73.54894794,129.6701,11358300,12.6,36.2,0.105,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",3,12,24.9,66.6378463,"VU"
"280","Carcharhinus_plumbeus",149,38.80057814,"F","129583745","FRDC WA commercial sharks","PassAcoustic",76,10,9,0.006548788,NA,-25.4564,112.9801,1527,0,0,0,0.751895995,323.3568025,9.649165606,41.24905612,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_plumbeus","Carcharhinus plumbeus",176,226.5,52.5,0.0014,3.34,"Shelf","Pelagic",1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,12,7.9,18.47931729,"VU"
"281","Carcharhinus_plumbeus",129,24.57011038,"F","129583673","FRDC WA commercial sharks","PassAcoustic",69,7,8,0.00656045,NA,-23.014,113.7033,1066,0,0,0,0.755717561,19.02849255,1.118969456,3.417939901,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_plumbeus","Carcharhinus plumbeus",176,226.5,52.5,0.0014,3.34,"Shelf","Pelagic",1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,12,7.9,18.47931729,"VU"
"282","Carcharhinus_leucas",296,174.584766,"F","11128704","NSW DPI Movements of Coastal Sharks","PassAcoustic",122,24,25,0.006575342,2004-06-11,-33.8617,151.2451,3650,0,0,0,0.545418862,597.9579529,17.52229625,78.45838805,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_leucas","Carcharhinus leucas",225,300.2,67,0.0047,2.91,"Shelf","Pelagic",1,152,76.5,151,-37.75126064,43.32690849,81.07816913,13002400,18,28,0.076,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,10.5,9.9,23.52615999,"NT"
"283","Carcharhinus_amblyrhynchos",158,40.14403096,"F","2235654","Rowley Shoals reef shark tracking 2007","PassAcoustic",15,3,4,0.006666667,2012-08-07,-17.2834,119.3778,449,0,0,0.70866979,1.911679303,2.6101301,0.993962305,1.024011821,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_amblyrhynchos","Carcharhinus amblyrhynchos",125,190,60,0.0045,3.21,"Shelf","Coastal and Continental",1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,13,9,26.27778403,"NT"
"284","Negaprion_acutidens",250,148.514517,"F","129386493","AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA)","PassAcoustic",29,6,16,0.006718925,2011-11-12,-21.9878,113.9211,892,0,0,0.341228518,5.083271699,137.8522669,14.93515639,32.79136489,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion_acutidens","Negaprion acutidens",220,240,60,0.0053,3.16,"Shelf","Coastal and Continental",1,30,15.5,29,-31.2505513,30.00152779,61.25207908,11117000,12.7,20,0.06,"live-bearing","matrotroph","matrotrophic_lb","Placental",1,9,4,39.9035242,"VU"
"285","Carcharhinus_leucas",NA,NA,"F","4462743","QLD Large Shark Tagging Program","PassAcoustic",181,4,5,0.006756757,NA,-20.2021,149.2828,591,0,0,0,0.496282562,253.9490211,1.626985347,18.8629891,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_leucas","Carcharhinus leucas",225,300.2,67,0.0047,2.91,"Shelf","Pelagic",1,152,76.5,151,-37.75126064,43.32690849,81.07816913,13002400,18,28,0.076,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,10.5,9.9,23.52615999,"NT"
"286","Dasyatis_fluviorum",55,2.044792567,"F","69918647","NSW DPI Coastal and Estuarine Fish Tracking (CEFT)","PassAcoustic",138,11,8,0.006802721,2004-05-13,-35.6869,150.1283,1617,0,0,0,0,5.583079434,0.316196703,0.874077054,"B","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,"batoids","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_fluviorum","Dasyatis fluviorum",63,93,11,0.0739,2.81,"Shelf","Coastal and Continental",1,28,14.5,27,-32.18515003,-3.309799074,28.87535095,183549,13.4,21,0.1,"live-bearing","matrotroph","matrotrophic_lb","Lipid Histotrophy",1,4.5,4.2,19.6186071,"VU"
"287","Carcharhinus_plumbeus",142,33.31131502,"F","129583545","FRDC WA commercial sharks","PassAcoustic",125,11,6,0.006840796,NA,-22.7054,113.5691,1608,0,0,0,0,84.57161554,1.569352319,10.68346233,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_plumbeus","Carcharhinus plumbeus",176,226.5,52.5,0.0014,3.34,"Shelf","Pelagic",1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,12,7.9,18.47931729,"VU"
"288","Notorynchus_cepedianus",62,1.200807071,"F","130193946","Sevengill Shark tracking in Victoria","PassAcoustic",7,1,1,0.006849315,NA,-38.145,144.8283,146,0,0,0,0,588.9438419,84.13483456,222.5998488,"P","Top",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Squalimorphs","Hexanchiformes","Hexanchidae","Notorynchus","Notorynchus_cepedianus","Notorynchus cepedianus",231,291,40,0.0068,3,"Shelf","Coastal and Continental",1,136,68.5,135,-57.61562783,56.79211426,114.4077421,5976450,16,28.5,0.291,"live-bearing","lecithotroph","lecithotrophic_lb","Yolk-sac Live-bearing",2,12,88.5,105.6322311,"THR"
"289","Carcharhinus_amblyrhynchos",114,14.40518895,"F","3566906","AATAMS Rowley shoals","PassAcoustic",81,11,2,0.006875,NA,-14.0413,121.9518,1600,0,0,0,0,4.431002525,0.946142202,1.811608106,"P","Carnivore",NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_amblyrhynchos","Carcharhinus amblyrhynchos",125,190,60,0.0045,3.21,"Shelf","Coastal and Continental",1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,13,9,26.27778403,"NT"
